wn,1,10,100
3640.73,210.602,236.108,350.207
3640.19,210.817,236.426,336.149
3639.66,211.033,236.745,373.444
3639.12,211.251,237.067,406.061
3638.58,211.469,237.39,284.668
3638.05,211.689,237.715,429.272
3637.51,211.91,238.042,396.551
3636.98,212.132,238.372,340.518
3636.44,212.356,238.703,345.131
3635.9,212.58,239.036,251.816
3635.37,212.806,239.371,456.931
3634.83,213.034,239.708,344.979
3634.3,213.262,240.047,363.573
3633.76,213.492,240.387,368.18
3633.22,213.723,240.73,419.384
3632.69,213.956,241.076,288.866
3632.15,214.19,241.423,358.701
3631.61,214.425,241.772,344.675
3631.08,214.661,242.123,372.566
3630.54,214.899,242.476,419.076
3630,215.138,242.832,423.67
3629.47,215.379,243.189,395.677
3628.93,215.621,243.549,283.915
3628.39,215.864,243.91,228.029
3627.85,216.108,244.274,446.685
3627.32,216.354,244.64,376.835
3626.78,216.602,245.009,390.734
3626.24,216.85,245.379,246.498
3625.7,217.1,245.752,362.718
3625.17,217.352,246.126,381.263
3624.63,217.605,246.504,436.993
3624.09,217.859,246.883,390.447
3623.55,218.115,247.264,348.562
3623.01,218.372,247.648,325.277
3622.48,218.631,248.034,450.674
3621.94,218.891,248.423,348.408
3621.4,219.153,248.813,394.804
3620.86,219.416,249.206,422.61
3620.32,219.68,249.602,436.478
3619.78,219.946,249.999,329.632
3619.25,220.214,250.399,259.953
3618.71,220.483,250.802,348.1
3618.17,220.753,251.207,329.486
3617.63,221.025,251.614,329.438
3617.09,221.298,252.023,459.289
3616.55,221.573,252.436,357.172
3616.01,221.85,252.85,357.12
3615.47,222.128,253.267,370.979
3614.94,222.408,253.686,384.834
3614.4,222.689,254.108,347.69
3613.86,222.972,254.533,333.733
3613.32,223.256,254.96,389.298
3612.78,223.542,255.389,384.607
3612.24,223.829,255.821,361.385
3611.7,224.118,256.255,491.04
3611.16,224.409,256.693,356.646
3610.62,224.701,257.132,384.38
3610.08,224.995,257.574,435.258
3609.54,225.29,258.019,375.008
3609,225.587,258.467,421.243
3608.46,225.886,258.917,333.242
3607.92,226.186,259.37,351.703
3607.38,226.488,259.825,319.263
3606.84,226.792,260.283,319.215
3606.3,227.097,260.744,388.553
3605.76,227.404,261.208,328.371
3605.22,227.713,261.674,346.82
3604.68,228.023,262.143,393.005
3604.13,228.335,262.615,346.718
3603.59,228.649,263.089,365.155
3603.05,228.964,263.566,341.994
3602.51,229.281,264.046,314.218
3601.97,229.6,264.529,401.955
3601.43,229.921,265.015,351.082
3600.89,230.243,265.504,346.411
3600.35,230.567,265.995,355.596
3599.81,230.893,266.489,360.161
3599.26,231.22,266.986,420.126
3598.72,231.55,267.486,392.367
3598.18,231.881,267.989,295.386
3597.64,232.213,268.495,364.563
3597.1,232.548,269.004,332.211
3596.56,232.885,269.516,373.683
3596.01,233.223,270.03,345.951
3595.47,233.563,270.548,378.184
3594.93,233.905,271.069,391.962
3594.39,234.248,271.593,438.011
3593.84,234.594,272.119,456.386
3593.3,234.941,272.649,364.133
3592.76,235.29,273.182,400.948
3592.22,235.641,273.718,396.281
3591.67,235.994,274.257,377.794
3591.13,236.349,274.799,377.738
3590.59,236.705,275.344,488.223
3590.05,237.064,275.892,396.047
3589.5,237.424,276.444,460.452
3588.96,237.786,276.999,377.515
3588.42,238.15,277.556,313.015
3587.87,238.516,278.117,368.199
3587.33,238.884,278.682,358.941
3586.79,239.254,279.249,404.899
3586.24,239.626,279.82,450.843
3585.7,240,280.393,404.779
3585.16,240.375,280.971,400.12
3584.61,240.753,281.551,409.258
3584.07,241.132,282.135,377.014
3583.53,241.514,282.722,436.72
3582.98,241.897,283.312,464.233
3582.44,242.283,283.906,358.464
3581.89,242.67,284.503,459.501
3581.35,243.059,285.103,496.188
3580.81,243.451,285.707,399.648
3580.26,243.844,286.314,422.554
3579.72,244.239,286.924,436.268
